id	lastName	givenName1	givenName2	dateOfBirth	sex	isAlive	locality	postcode	originalContext	recordDate
3736	Coleman	Flora	Abbie	1988-11-16	F	Y	Marrickville	2204	null	2006-03-21
3737	Heilman	Hong	Ariana	1942-03-06	F	N	Tuncurry	2428	null	2011-11-25
3738	Hurd	Alonzo	Reed	1948-07-07	M	N	Subiaco	6008	null	2016-09-07
3739	Vanderpool	Malinda	Sarah	1947-11-27	F	Y	Brazil	International	null	2006-03-10
3740	Ralston	Pedro	Mohamed	1978-03-09	M	Y	Wangara	6065	null	2005-06-23
3741	Schroder	Alva	Jerrod	1954-10-19	M	N	Trigg	6029	null	2017-01-05
3742	Kinney	Mavis	Sherron	2013-06-13	F	Y	Timor Leste	International	null	2017-05-15
3743	Goolsby	Carrol	Shon	1971-06-05	M	Y	Cannon Hill	4170	null	2012-08-22
3744	Hanlon	Jeromy	Efrain	1988-03-12	M	Y	Beresfield	2322	null	1999-12-18
3745	Peterman	Lucille	Lora	1963-03-16	F	Y	Carrum Downs	3201	null	2000-03-27
3746	Dilley	Tod	Art	1983-12-09	M	Y	Halekulani	2262	null	2007-03-05
3747	Winslow	Zachery	Clement	1937-08-05	M	N	Blackstone Heights	7250	null	2006-05-12
3748	Swan	Kimberlee	Latosha	1982-03-28	F	Y	Royalla	2620	null	2007-11-27
3749	Hagan	Maurice	Isaias	2005-02-04	M	Y	Colac East	3250	null	2012-04-17
3750	Lagrange	Belen	Ma	1955-09-21	F	Y	Eight Mile Plains	4113	null	2016-07-05
3751	Valentino	Vicki	Kelly	1941-04-22	F	N	Green Fields	5107	null	2005-03-26
3752	Wray	Hortense	Hallie	1986-07-19	F	Y	Merrylands	2160	null	2008-03-17
3753	Paiva	Kenyatta	Kami	1959-10-08	F	Y	Wamboin	2620	null	2009-07-28
3754	Tankersley	Jamila	Jung	1965-08-02	F	Y	Brookvale	2100	null	2001-05-20
3755	Lockwood	Diane	Rosalina	1983-01-11	F	Y	Coburg North	3058	null	1999-11-18
3756	Jinks	Hoa	Mariam	1989-06-24	F	Y	Pakenham South	3810	null	1999-09-24
3757	Schuyler	Abbie	Mona	1953-06-09	F	Y	Cabramatta	2166	null	1999-06-24
3758	Vargo	Helga	Katie	1969-07-14	F	Y	Gilston	4211	null	2011-09-10
3759	Moye	Tom	Chad	1956-10-25	M	Y	Enfield (NSW)	2136	null	1999-05-21
3760	Cameron	Bryant	Robbie	1991-09-24	M	Y	Lamb Island	4184	null	1999-01-27
3761	Wilkey	Antwan	Grady	1970-02-13	M	Y	Salisbury (Qld)	4107	null	2009-09-07
3762	Ratliff	Marcellus	Merle	1948-01-14	M	Y	Pooraka	5095	null	2002-11-15
3763	Kirkman	Wendell	Angelo	1971-10-21	M	Y	Riverside (NSW)	2444	null	2008-05-25
3764	Piatt	Vonda	Tricia	1954-08-28	F	Y	Elizabeth Downs	5113	null	2000-05-26
3765	Rolfe	Adrian	Modesta	1987-05-27	F	Y	Mooroolbark	3138	null	2018-12-26
3766	Plott	Hayden	Tyrone	1969-10-19	M	Y	Reservoir (Vic.)	3073	null	2018-07-06
3767	Huhn	Lawanda	Oralia	1950-04-22	F	Y	Shenton Park	6008	null	2005-05-14
3768	Mullis	Elvin	Sammie	1958-09-17	M	Y	Mount Stuart (Tas.)	7000	null	2016-09-16
3769	Edison	Tyron	Myles	2009-12-09	M	Y	Wheelers Hill	3150	null	2016-01-02
3770	Castleberry	Abe	Ernie	1997-09-18	M	Y	Great Britain	International	null	2014-01-08
3771	Rand	Kathie	Antionette	1979-07-28	F	Y	Mulgrave (Vic.)	3170	null	2006-09-13
3772	Trull	Cedric	Randy	1958-12-16	M	Y	Shepparton	3630	null	2017-01-27
3773	Mcclintock	Graham	Mose	1968-11-22	M	Y	Surrey Hills	3127	null	2010-09-22
3774	Gaylor	Rickey	Wes	1932-06-27	M	N	Kellyville Ridge	2155	null	2000-11-18
3775	Poff	Kristen	Shasta	1972-04-10	F	Y	Parramatta	2150	null	2000-07-28
3776	Chandra	Modesta	Rosie	1995-01-15	F	Y	East Lindfield	2070	null	2017-04-15
3777	Shanks	Mauro	Darron	1948-02-02	M	Y	Usher	6230	null	2017-10-10
3778	Chamberlain	Corinna	Gabrielle	1976-06-13	F	Y	Halls Head	6210	null	2005-08-02
3779	Lampe	Carter	Ned	1980-06-11	M	Y	Hornsby	2077	null	2003-08-10
3780	Goldsmith	Ramon	Vance	2001-04-20	M	Y	Arana Hills	4054	null	2016-04-22
3781	Biel	Jefferson	Morgan	1984-12-16	M	Y	Thornlie	6108	null	2016-05-06
3782	Sealey	Edwina	Nan	2000-11-23	F	Y	Bedford	6052	null	2014-08-18
3783	Toups	Gregg	Chance	1974-10-11	M	Y	North Yunderup	6208	null	2010-04-14
3784	Beggs	Vince	Jesus	1930-09-02	M	N	Shepparton	3630	null	1999-07-12
3785	Voight	Tyrell	Normand	2002-12-21	M	Y	Bondi	2026	null	2008-04-24
3786	Mounts	Elmira	Florence	1992-05-24	F	Y	Jandabup	6077	null	2002-12-25
3787	Farnsworth	Allan	Fausto	1940-01-20	M	Y	Tahmoor	2573	null	1999-09-26
3788	Beckner	Roxann	Lee	1958-01-21	F	Y	Bellbird Park	4300	null	2003-08-10
3789	Petit	Weldon	Steve	1979-10-11	M	Y	Gabon	International	null	2018-07-11
3790	Eastwood	Willie	Rene	1944-03-12	F	Y	Rothwell	4022	null	1999-02-08
3791	Hough	Demetria	Erna	1999-01-14	F	Y	Bellevue Hill	2023	null	2014-10-05
3792	Sikes	Lorie	Stacie	1945-09-21	F	Y	Caravonica	4878	null	2003-01-28
3793	Mayberry	Sylvia	Ladonna	1970-12-26	F	Y	Naremburn	2065	null	2018-05-08
3794	Bailes	Leandro	Faustino	1944-08-17	M	N	Epping (NSW)	2121	null	2005-12-12
3795	Wicker	Lauri	Carmen	1950-01-11	F	Y	Mount Rascal	4350	null	2007-10-18
3796	Paulin	Janette	Dolly	1952-05-24	F	Y	Newport (Qld)	4020	null	2008-05-16
3797	Ryder	Edison	Spencer	1961-06-14	M	Y	Montmorency	3094	null	2008-12-27
3798	Doherty	Belen	Norene	1984-07-19	F	Y	Upper Ferntree Gully	3156	null	2010-02-06
3799	Huskey	King	Lincoln	1994-09-18	M	Y	Lebanon	International	null	2017-02-17
3800	Bierman	Lon	Kraig	1980-09-27	M	Y	Mayfield (Tas.)	7248	null	2005-01-23
3801	Vanbuskirk	Jammie	Mariam	1959-04-08	F	Y	Casey	2912	null	2003-12-02
3802	Poole	Kelly	Isaiah	1959-04-04	M	Y	Priestdale	4127	null	2016-10-12
3803	Jenks	Imogene	Etta	1959-04-08	F	Y	Haberfield	2045	null	2009-04-09
3804	Lang	Major	Berry	1973-10-21	M	Y	Toongabbie (NSW)	2146	null	2009-11-21
3805	Lenoir	Edythe	Lanette	1976-08-24	F	Y	Raymond Terrace	2324	null	2011-02-25
3806	Cuthbert	Vicky	Laurie	1998-11-12	F	Y	Mount Annan	2567	null	2013-06-05
3807	Alden	Don	Darryl	2005-05-23	M	Y	Woodvale (WA)	6026	null	2015-04-06
3808	Gaudette	Rina	Aida	1962-01-10	F	Y	Germany	International	null	2005-03-21
3809	Grubbs	Rae	Marci	2013-07-05	F	Y	Mayfield West	2304	null	2017-03-25
3810	Braswell	Sanjuanita	Carma	1981-11-11	F	Y	Margate (Qld)	4019	null	2000-09-04
3811	Dao	Michale	Ramon	2007-12-02	M	Y	O'Connell (Qld)	4680	null	2011-04-19
3812	Shipman	Franklin	Chance	1960-07-16	M	Y	Chittaway Bay	2261	null	2012-11-13
3813	Vice	Melvin	Alton	1985-09-09	M	Y	Airlie Beach	4802	null	2009-11-23
3814	Graybeal	Garret	Claudio	1931-12-20	M	N	Greece	International	null	1999-06-01
3815	Lingo	Kathrine	Cinthia	1961-05-11	F	Y	Victoria Point (Qld)	4165	null	2001-11-15
3816	Alger	Dirk	Stanford	1999-04-03	M	Y	Campsie	2194	null	2013-11-11
3817	Rumsey	Hildegard	Ladonna	1958-01-23	F	Y	Kewdale	6105	null	2015-05-06
3818	Brass	Eduardo	Jarvis	1962-11-27	M	Y	Redcliffe (Qld)	4020	null	2012-08-09
3819	Evert	Lilly	Francisca	1989-10-19	F	Y	St Marys (NSW)	2760	null	2018-11-25
3820	Dooley	Andreas	Rod	1968-10-08	M	Y	Enmore (Marrickville - NSW)	2042	null	2008-02-24
3821	Percy	Adelaide	Elva	1996-03-26	F	Y	Cherrybrook	2126	null	2009-07-18
3822	Radke	Terence	Irvin	2000-03-07	M	Y	Launceston	7250	null	2004-06-17
3823	Jonas	Francesco	Russ	1966-07-05	M	Y	Stratford (Qld)	4870	null	2001-03-05
3824	Vanness	Rena	Judith	1968-08-15	F	Y	Chinchilla	4413	null	2007-10-15
3825	Bishop	Alexis	Henry	1940-09-17	M	N	Narre Warren North	3804	null	2006-09-12
3826	Dagostino	Chance	Salvatore	1998-11-22	M	Y	Pimpama	4209	null	2010-12-25
3827	Scanlon	Antone	Hugo	1977-04-09	M	Y	Eritrea	International	null	2009-01-14
3828	Mcelfresh	Myong	Teena	1997-09-18	F	Y	Mannerim	3222	null	2012-05-26
3829	Hagerty	Phuong	Lilian	1959-01-25	F	Y	Eden Hill	6054	null	2017-04-20
3830	Crozier	Lorine	Miranda	1969-03-04	F	Y	Kelmscott	6111	null	2014-12-26
3831	Boyles	Shanika	Valentina	1991-11-20	F	Y	Parkside (Qld)	4825	null	2011-01-03
3832	Staton	Patricia	Leonel	1957-01-03	M	N	Strathfield (NSW)	2135	null	2018-02-23
3833	Witmer	Forest	Ahmad	1986-09-16	M	Y	Whyalla Norrie	5608	null	2008-01-21
3834	Grace	Abe	Basil	1953-05-06	M	Y	Kurunjang	3337	null	2006-11-15
3835	Kalish	Marisol	Brook	1936-12-18	F	N	Hampton Park	3976	null	2002-09-01
3836	Dicks	Paul	Mai	2006-09-09	F	Y	Brighton (Vic.)	3186	null	2011-02-04
3837	Redding	Roosevelt	Dee	1993-03-17	M	Y	Cape Verde	International	null	2007-02-04
3838	Boling	Federico	Dewey	1978-01-13	M	Y	Dandenong	3175	null	2018-10-18
3839	Shelley	Leona	Charolette	1958-10-20	F	Y	Cornubia	4130	null	2015-07-26
3840	Malott	Kirstin	Lacie	1962-12-04	F	Y	Nudgee Beach	4014	null	2017-06-17
3841	Chevalier	Tawnya	Amanda	2012-08-09	F	Y	Newmarket	4051	null	2017-10-19
3842	Bruner	Levi	Adrian	1989-10-14	M	Y	Burleigh Heads	4220	null	2015-10-04
3843	Zinn	Janine	Alba	1964-03-28	F	Y	Aspendale	3195	null	2004-07-28
3844	Mchugh	Shelia	Colette	1982-07-25	F	Y	Miranda (NSW)	2228	null	2013-11-08
3845	Lint	Shawn	Karl	1953-02-16	M	Y	Ryde	2112	null	2007-10-21
3846	Heatherly	Sanford	Damian	1990-09-27	M	Y	Williamstown (Vic.)	3016	null	2003-03-16
3847	Lovejoy	Brooks	Cleveland	1986-01-22	M	Y	Nowra	2541	null	2009-11-02
3848	Doud	Chauncey	Hunter	1997-07-23	M	Y	Labrador	4215	null	2003-03-05
3849	Ridley	Luke	Clint	1938-03-16	M	N	Bayview Heights	4868	null	1999-04-05
3850	Minyard	Quinton	Ward	1957-04-06	M	Y	Mindarie (WA)	6030	null	2008-04-14
3851	Guice	Constance	Leanne	1968-10-23	F	Y	Bridgeman Downs	4035	null	2015-03-16
3852	Wynn	Adrienne	Ofelia	1958-02-23	F	Y	Warrawee	2074	null	2002-05-09
3853	Brummer	Alyssa	Edith	1988-10-12	F	Y	Killarney Heights	2087	null	2016-02-01
3854	Mickelson	Dudley	Fredric	1972-11-14	M	Y	Eulah Creek	2390	null	2014-11-26
3855	Faust	Britney	Lorelei	1959-04-15	F	Y	Yennora	2161	null	2018-04-20
3856	Newman	Lettie	Gemma	1990-01-14	F	Y	Carlingford	2118	null	2013-06-17
3857	Canning	Felica	Alissa	1970-04-09	F	Y	Werribee	3030	null	2011-06-07
3858	Marston	Nidia	Altagracia	1989-02-26	F	Y	Hammondville	2170	null	2018-10-11
3859	Main	Vince	Oliver	1990-03-16	M	Y	Inala	4077	null	2015-12-15
3860	Schultz	Horacio	Jorge	1992-04-19	M	Y	Caulfield North	3161	null	2007-05-13
3861	Deeter	Lynn	Valencia	1962-02-02	F	Y	Cartwright	2168	null	2017-03-07
3862	Wendell	Jarvis	Jody	1968-04-11	M	Y	Castlecrag	2068	null	2014-07-17
3863	Spooner	Krista	Elinor	1975-06-02	F	N	Northcote	3070	null	1999-07-25
3864	Maddock	Timothy	Noe	1967-01-19	M	Y	Peakhurst	2210	null	2005-09-14
3865	Ehlert	Duncan	Elbert	1973-09-01	M	Y	Mickleham	3064	null	2006-10-16
3866	Adkison	Errol	Jim	1960-03-25	M	Y	Crestwood	2620	null	2006-02-17
3867	Pirtle	Blair	Asa	1954-10-17	M	Y	Vermont	3133	null	2012-05-07
3868	Hare	Emily	Taylor	1942-01-28	F	Y	West Wodonga	3690	null	2000-03-28
3869	White	Mayra	Roseanna	1951-09-07	F	Y	North St Marys	2760	null	2005-07-18
3870	Badgett	Carolee	Bettina	1958-10-02	F	Y	Vietnam	International	null	2007-10-28
3871	Hesse	Brooks	Jim	1968-05-16	M	Y	Abbotsford (NSW)	2046	null	2006-12-15
3872	Tepper	Connie	Latrice	1945-01-11	F	Y	Joyner	4500	null	2008-02-03
3873	Jakubowski	Byron	Ira	1966-08-22	M	N	Marybrook	6280	null	2000-12-25
3874	Harry	Richelle	Evalyn	1976-07-18	F	Y	Mount Macedon	3441	null	2002-09-06
3875	Hobby	Miquel	Alexander	1998-05-12	M	Y	Hornsby	2077	null	2013-10-28
3876	Fife	Dallas	Abdul	2003-12-19	M	Y	Wantirna	3152	null	2009-01-03
3877	Laney	Denis	Marcel	1948-02-01	M	Y	Miami	4220	null	1999-11-12
3878	Revell	Sang	Leroy	1961-10-03	M	Y	Aberdeen (Tas.)	7310	null	2011-07-21
3879	Wier	Everette	Teddy	1976-10-15	M	Y	Lysterfield	3178	null	2014-03-25
3880	Thai	Gino	Donald	1981-06-10	M	Y	Andergrove	4740	null	2002-09-07
3881	Sargeant	Myrtle	Darleen	1934-09-17	F	N	Maidstone	3012	null	2001-09-02
3882	Lajoie	Mario	Hayden	1975-04-09	M	Y	Croydon Hills	3136	null	2016-01-03
3883	Teasley	Sun	Claudine	1947-10-22	F	Y	Allenby Gardens	5009	null	2000-08-25
3884	Owsley	Gustavo	Walker	1983-11-03	M	Y	Balwyn North	3104	null	2005-09-05
3885	Loney	Harry	Mikel	1996-08-13	M	Y	Berri	5343	null	2008-09-13
3886	Eckhart	Miquel	Gene	1978-01-08	M	Y	Parkwood (Qld)	4214	null	2000-02-11
3887	Devoe	Nicolas	Herb	1986-03-17	M	Y	Bossley Park	2176	null	2002-12-11
3888	Strode	Lacy	Herb	1967-07-28	M	Y	Travancore	3032	null	2008-07-14
3889	Adrian	Marco	Claud	1976-05-06	M	Y	Burleigh Waters	4220	null	2006-05-01
3890	Foltz	Rolando	Stanford	1980-04-17	M	Y	Cape Verde	International	null	2009-11-12
3891	Kiker	Maura	Misti	1945-05-22	F	Y	Narre Warren	3805	null	2003-11-07
3892	Valley	Manuel	Millard	1941-06-03	M	Y	Coes Creek	4560	null	2001-10-26
3893	Culpepper	Gonzalo	Maurice	1941-01-25	M	Y	Ermington	2115	null	1999-01-01
3894	Cate	Christian	Sherron	1967-09-04	F	Y	Finland	International	null	2000-03-01
3895	Wong	Toney	Gonzalo	1972-04-25	M	Y	Darling Point	2027	null	2009-10-15
3896	Dorton	Duncan	Omar	1967-03-07	M	Y	Derwent Park	7009	null	2009-09-07
3897	Pierson	Valarie	Belle	1999-06-09	F	Y	Conder	2906	null	2008-05-10
3898	Cutting	Harold	Darrell	1977-01-26	M	Y	Thurgoona	2640	null	2005-11-09
3899	Rockett	Fritz	Julio	1983-01-19	M	Y	St Lucia	4067	null	2004-11-25
3900	Alt	Emilia	Mavis	1952-06-12	F	Y	Oman	International	null	2008-06-25
3901	Odum	Mollie	Francisca	1943-11-22	F	Y	Jamaica	International	null	2010-09-14
3902	Leaf	Darrel	Lewis	1951-07-13	M	Y	Terranora	2486	null	2008-06-07
3903	Loring	Garrett	Manual	1965-07-24	M	Y	Myaree	6154	null	2015-06-21
3904	Meyers	Erna	Carleen	1962-07-22	F	Y	Penshurst (NSW)	2222	null	2016-05-20
3905	Swart	Odis	Edwin	1952-06-08	M	Y	St Leonards (NSW)	2065	null	2014-11-01
3906	Tomko	Jeannette	Cherise	1983-10-12	F	Y	Harkaway	3806	null	2003-03-16
3907	Cargill	Shelby	Rhonda	1976-10-23	F	Y	Griffith (NSW)	2680	null	2007-09-27
3908	Mull	Nancy	Deneen	1988-08-01	F	Y	Amaroo (ACT)	2914	null	2016-03-09
3909	Nilsson	Prince	Carl	1943-01-16	M	Y	East Lindfield	2070	null	2003-10-22
3910	Lamp	Lino	Oren	1980-05-08	M	Y	Moonah	7009	null	2005-06-09
3911	Minnick	Booker	Hal	1969-03-20	M	Y	Holsworthy	2173	null	2015-11-21
3912	Williamson	Antone	Issac	1961-11-02	M	Y	Timor Leste	International	null	2009-11-23
3913	Mcelwain	Nicholas	Humberto	1986-03-26	M	Y	Pagewood	2035	null	2013-09-16
3914	Nestor	Carlos	Merlin	1953-12-01	M	Y	Cloverdale	6105	null	2017-03-26
3915	Mckeen	Jorge	Kevin	1955-05-22	M	Y	Baulkham Hills	2153	null	2007-12-02
3916	Lundin	Lucretia	Stella	1993-05-10	F	Y	Doolandella	4077	null	2004-01-21
3917	Vanwinkle	Dewayne	Adalberto	1947-10-23	M	N	Blackburn North	3130	null	2005-12-24
3918	Dennison	Sidney	Maynard	1959-03-23	M	Y	Pendle Hill	2145	null	2016-11-15
3919	Parr	Herschel	Anderson	1953-12-11	M	Y	Chatswood	2067	null	1999-12-20
3920	Justus	Mara	Candice	1990-10-25	F	Y	Wandana Heights	3216	null	2015-12-20
3921	Christiansen	Gerardo	Shane	1969-02-04	M	Y	Surrey Hills	3127	null	2011-06-12
3922	Briley	Sofia	Corrina	2003-10-18	F	Y	Leeming	6149	null	2014-02-28
3923	Lipe	Virginia	Shirlee	1952-09-03	F	Y	Balaclava (Vic.)	3183	null	2000-08-24
3924	Choate	Marlyn	Megan	1975-02-17	F	Y	Williams Landing	3027	null	2011-02-20
3925	Blazer	Harrison	Geraldo	1982-05-16	M	Y	Margate (Qld)	4019	null	2018-08-20
3926	Rockey	Robert	Herb	1980-06-24	M	Y	Thailand	International	null	2009-12-17
3927	Chesney	Danna	Britney	1965-09-24	F	Y	Tutunup	6280	null	2004-01-26
3928	Claypool	Laurel	Lee	1999-03-17	F	Y	Campsie	2194	null	2008-08-27
3929	August	Lyndsay	Charlene	1990-12-12	F	Y	Newtown (Greater Geelong - Vic.)	3220	null	2015-03-08
3930	Fryar	Stevie	Laverne	1967-04-13	M	Y	Wallan	3756	null	2000-01-01
3931	Santo	Augustine	Katrina	1951-12-28	F	Y	Ultimo	2007	null	2004-03-12
3932	Stanton	Maryellen	Danica	1988-08-08	F	Y	Burns Beach	6028	null	1999-06-04
3933	Roby	Cody	Dave	2007-12-14	M	Y	Sale	3850	null	2011-05-09
3934	Mcsweeney	Numbers	Kasey	1951-02-11	M	Y	Palm Beach (Qld)	4221	null	2004-12-24
3935	Davie	Valerie	Harriet	1978-04-22	F	Y	Wistow	5251	null	2017-08-04
3936	Heiser	Jonna	Tillie	1958-03-23	F	Y	Iraq	International	null	2004-01-23
3937	Stancil	Houston	Josiah	2002-09-10	M	Y	Ripponlea	3185	null	2012-12-15
3938	Flemming	Brice	Micheal	2008-12-08	M	Y	Silvan	3795	null	2015-07-02
3939	Witte	Shanda	Della	1949-09-28	F	N	Oxenford	4210	null	2015-01-06
3940	Kollar	Billie	Fabian	2001-03-19	M	Y	Pendle Hill	2145	null	2011-09-13
3941	Midkiff	Camille	Janey	1955-02-14	F	Y	Wyndham Vale	3024	null	2004-08-28
3942	Germain	Damon	Russell	1974-09-16	M	Y	Kincumber	2251	null	2013-06-10
3943	Nowell	Antoine	Sid	1999-04-13	M	Y	Edge Hill	4870	null	2006-08-09
3944	Primm	Star	Cathryn	1982-04-10	F	Y	Seabrook	3028	null	2010-09-24
3945	Danley	Antonio	Val	1959-07-12	M	Y	Kilburn	5084	null	2008-10-23
3946	Stagg	Richie	Jacinto	1954-06-14	M	Y	Capalaba	4157	null	2011-05-01
3947	Simonds	Kurt	Ferdinand	1960-07-23	M	Y	Wyndham Vale	3024	null	2013-08-17
3948	Wendel	Clarice	Addie	1990-11-02	F	Y	Oxford Falls	2100	null	2016-12-12
3949	Wirth	Heidi	Janie	1996-09-16	F	Y	Greenleigh	2620	null	2014-10-01
3950	Church	Kacey	Marianna	1957-03-09	F	Y	Bulgaria	International	null	1999-07-28
3951	Mcnaughton	Jude	Douglas	1996-12-26	M	Y	Wavell Heights	4031	null	2001-12-03
3952	Hightower	Randell	Josef	1995-11-05	M	Y	Gumlow	4815	null	2006-02-20
3953	Gillen	Bobby	Michael	1980-03-01	M	Y	Ashmore	4214	null	2007-12-10
3954	Cha	Patricia	Shirley	2010-05-28	M	Y	Hungary	International	null	2017-08-10
3955	Warwick	Graig	Blake	1987-08-18	M	Y	Brookdale (WA)	6112	null	2004-10-16
3956	Mastrangelo	Malia	Jo	1947-12-06	F	Y	Burkina Faso	International	null	2000-04-14
3957	Chadwick	Latoya	Tatiana	1997-01-08	F	Y	Cranbourne West	3977	null	2003-08-11
3958	Reagan	Elba	Sunny	1989-03-26	F	Y	Mitcham (Vic.)	3132	null	2008-02-14
3959	Clendenin	Lakeisha	Marcela	1981-02-12	F	Y	Williamtown	2318	null	2010-06-09
3960	Hunsucker	Trent	Erick	1987-12-10	M	Y	Aitkenvale	4814	null	2009-04-10
3961	Lew	Dori	Daphne	2005-06-03	F	Y	Eastgardens	2036	null	2013-08-15
3962	Duckett	Danny	Clifton	1994-10-07	M	Y	Netherlands	International	null	2002-09-14
3963	Faust	Ileana	Felecia	1947-12-20	F	Y	Roxburgh Park	3064	null	2000-11-01
3964	Eiland	Wilfredo	Denny	1982-08-09	M	Y	Crestmead	4132	null	1999-05-17
3965	Sanderson	Marcel	Isidro	1994-09-17	M	Y	Punchbowl (Canterbury - NSW)	2196	null	2010-10-01
3966	Archer	Leeann	Johnnie	1951-07-27	F	Y	Canning Vale	6155	null	2018-01-27
3967	Blankenship	Cristal	Cecelia	1972-04-27	F	Y	Carindale	4152	null	2005-06-21
3968	Dickens	Matthew	Agustin	1981-12-12	M	Y	Black Hill (NSW)	2323	null	2009-08-17
3969	Byrd	Ignacio	Shawn	1969-02-08	M	Y	Balaclava (Vic.)	3183	null	2013-08-06
3970	Hemingway	Darnell	Walter	1975-01-15	M	Y	Merrylands West	2160	null	2002-05-16
3971	Bagwell	Luther	Arnold	1973-10-20	M	Y	Bibra Lake	6163	null	2014-11-27
3972	Deutsch	Adrianne	Sharyn	1991-04-14	F	Y	Mexico	International	null	2002-04-12
3973	Isaacs	Lindsey	Erna	1942-10-08	F	N	Hampton Park	3976	null	2007-02-05
3974	Church	Edmond	Emanuel	1944-03-24	M	Y	Braddon	2612	null	1999-06-28
3975	Deangelo	Alene	Natalie	1992-12-26	F	Y	Regents Park (Qld)	4118	null	2013-03-20
3976	Linde	Philip	Homer	1935-04-21	M	Y	Keilor North	3036	null	2004-06-14
3977	Tan	Tasha	Treva	1963-10-22	F	Y	Mill Park	3082	null	2015-11-22
3978	Borders	Rosita	Demetra	1979-05-15	F	Y	South Hedland	6722	null	2002-06-12
3979	Treece	Hiram	Eduardo	1984-11-23	M	Y	Malaysia	International	null	2017-04-10
3980	Pick	Les	Nickolas	1937-01-08	M	N	Greendale (Liverpool - NSW)	2745	null	2006-04-14
3981	Maxwell	Allene	Marlo	1981-03-22	F	Y	Reservoir (Vic.)	3073	null	2003-12-28
3982	Troxell	Adina	Gerda	1964-10-06	F	Y	Ilkley	4554	null	2012-05-21
3983	Birge	Cristina	Desiree	2001-07-12	F	Y	Hughes (ACT)	2605	null	2011-04-28
3984	Tighe	Kieth	Roy	1937-10-28	M	Y	Hallam	3803	null	2001-08-27
3985	Crossman	Walker	Marlin	1979-09-09	M	Y	Thornlie	6108	null	2014-11-22
3986	Detwiler	Santo	Charley	1974-04-24	M	Y	Reservoir (Vic.)	3073	null	2017-05-21
3987	Farris	Nelle	Lida	2005-08-17	F	Y	Figtree	2525	null	2018-07-05
3988	Georges	Coy	Kenneth	1983-06-20	M	Y	Rangeville	4350	null	2016-04-22
3989	Ringler	Adina	Deirdre	1940-02-24	F	N	Aspendale Gardens	3195	null	2001-08-05
3990	Dunigan	Louisa	Araceli	1980-05-11	F	Y	Germany	International	null	2004-12-09
3991	Koehler	Alvin	Isidro	1954-06-17	M	Y	Robina	4226	null	2002-02-17
3992	Berger	Rhonda	Lorine	1942-03-17	F	N	New Chum	4303	null	2008-07-04
3993	Bae	Denver	Solomon	1946-11-11	M	Y	Kidman Park	5025	null	1999-03-28
3994	Monk	Jonathan	Darius	1972-11-27	M	Y	Ringwood North	3134	null	2016-04-20
3995	Lyons	Chase	Jefferson	1991-02-07	M	Y	Boodarie	6722	null	2007-09-25
3996	Sokol	Geneva	Darla	1978-09-06	F	Y	Blackmans Bay	7052	null	2002-09-24
3997	Godwin	Maria	Renita	1932-10-01	F	Y	Dudley Park (WA)	6210	null	2000-07-19
3998	Parnell	Malik	Lamont	2005-01-11	M	N	Yokine	6060	null	2012-12-17
3999	Palm	Lynn	Rubye	1971-03-08	F	Y	The Gap (Brisbane - Qld)	4061	null	2002-04-02
4000	Ball	Kristan	Marianne	1996-07-08	F	Y	Strathfield (NSW)	2135	null	2003-06-28
4001	Marek	Helen	Beverley	1959-05-26	F	N	Doncaster	3108	null	2004-08-21
4002	Bolling	Paris	Dudley	1965-10-02	M	Y	Malawi	International	null	2007-06-26
4003	Bash	Dean	Meryl	1991-11-09	F	Y	Mandogalup	6167	null	2002-06-23
4004	Dragon	Boris	Lane	1971-10-16	M	Y	Mount Waverley	3149	null	2017-08-12
4005	Trussell	Stacy	Jannette	1951-05-23	F	Y	Mount Camel	3523	null	2005-06-02
4006	Hazlett	Ingrid	Concepcion	2010-04-10	F	Y	Echuca	3564	null	2015-11-23
4007	Kaelin	Jordan	Ashley	1947-07-18	M	Y	Coburg North	3058	null	2007-08-25
4008	Huntsman	Eliza	Mae	2002-09-03	F	Y	India	International	null	2013-01-13
4009	Mcclanahan	Danny	Kelvin	1973-05-15	M	N	Morphett Vale	5162	null	2018-10-09
4010	Sams	Rhonda	Sybil	1980-05-16	F	Y	Woodbine (NSW)	2560	null	2013-01-22
4011	Harding	Bobby	Helga	1963-02-08	F	Y	Leopold	3224	null	2011-08-14
4012	Janssen	Antonia	Garfield	1961-09-22	M	Y	Abbotsbury	2176	null	2018-02-07
4013	Nick	Roxana	Lauri	1973-02-11	F	Y	Onkaparinga Hills	5162	null	2006-05-01
4014	Brian	Gabriel	Colton	1970-03-22	M	Y	Greece	International	null	2007-02-02
4015	Redfern	Lindsey	Harland	2001-08-18	M	N	Elizabeth Hills	2171	null	2016-12-18
4016	Kruger	Lyn	Vickie	1943-02-02	F	N	Forest Hill (Vic.)	3131	null	2006-02-05
4017	Kinslow	Velda	Deloris	1975-05-26	F	Y	Research	3095	null	2001-07-14
4018	Howard	Erwin	Leonard	1942-08-13	M	Y	Woodstock (Cowra - NSW)	2793	null	2002-08-12
4019	Carron	Irwin	Kurt	1965-01-17	M	Y	Palmyra (WA)	6157	null	2016-11-26
4020	Justice	Edgar	Rudolph	1994-12-13	M	N	Tugun	4223	null	2010-02-19
4021	Detweiler	Laverne	Johnnie	1945-12-24	M	N	Carina Heights	4152	null	2012-06-22
